"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Romania","LFS - Household Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 55-59","2023",67.256,,,,"Repository: Eurostat special tabulation"
"Romania","LFS - Household Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 60-64","2023",33.868,,,,"Repository: Eurostat special tabulation"
"Romania","LFS - Household Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 65+","2023",2.204,,,,"Repository: Eurostat special tabulation"
"Russian Federation","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Youth, adults): 15+","2023",60.777,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Youth, adults): 15-64","2023",73.922,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Youth, adults): 15-24","2023",25.935,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Youth, adults): 25+","2023",65.584,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",60.777,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): 15-24","2023",25.935,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): 25-54","2023",90.027,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): 55-64","2023",58.27,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): 65+","2023",6.011,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): Total","2023",60.777,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 15-24","2023",25.935,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 25-34","2023",87.396,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 35-44","2023",91.292,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 45-54","2023",91.17,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 55-64","2023",58.27,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 65+","2023",6.011,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): Total","2023",60.777,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 15-19","2023",5.386,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 20-24","2023",47.672,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 25-29","2023",86.155,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 30-34","2023",88.228,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 35-39","2023",90.563,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 40-44","2023",92.116,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 45-49","2023",92.137,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 50-54","2023",90.083,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 55-59","2023",77.216,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 60-64","2023",41.228,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 65+","2023",6.011,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Youth, adults): 15+","2023",55.8,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Youth, adults): 15-64","2023",57.947,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Youth, adults): 15-24","2023",37.04,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Youth, adults): 25+","2023",64.619,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",55.8,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): 15-24","2023",37.04,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): 25-54","2023",71.37,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): 55-64","2023",53.658,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): 65+","2023",27.794,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): Total","2023",55.8,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 15-24","2023",37.04,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 25-34","2023",70.879,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 35-44","2023",72.906,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 45-54","2023",69.637,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 55-64","2023",53.658,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 65+","2023",27.794,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): Total","2023",55.8,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 15-19","2023",23.972,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 20-24","2023",53.921,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 25-29","2023",68.785,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 30-34","2023",73.091,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 35-39","2023",73.84,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 40-44","2023",71.866,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 45-49","2023",71.31,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 50-54","2023",67.516,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 55-59","2023",58.147,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 60-64","2023",49.312,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 65+","2023",27.794,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Saudi Arabia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Youth, adults): 15+","2023",63.931,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Saudi Arabia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Youth, adults): 15-64","2023",65.189,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Saudi Arabia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Youth, adults): 15-24","2023",26.518,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Saudi Arabia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Youth, adults): 25+","2023",72.468,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Saudi Arabia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",63.931,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Saudi Arabia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): 15-24","2023",26.518,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Saudi Arabia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): 25-54","2023",76.306,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Saudi Arabia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): 55-64","2023",55.225,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Saudi Arabia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): 65+","2023",29.624,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Singapore","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Youth, adults): 15+","2023",66.202,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Singapore","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Youth, adults): 15-64","2023",75.106,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Singapore","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Youth, adults): 15-24","2023",33.18,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Singapore","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Youth, adults): 25+","2023",70.759,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Singapore","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",66.202,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Singapore","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): 15-24","2023",33.18,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Singapore","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): 25-54","2023",86.815,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Singapore","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): 55-64","2023",69.982,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Singapore","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): 65+","2023",30.556,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Singapore","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): Total","2023",66.202,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Singapore","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 15-24","2023",33.18,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Singapore","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 25-34","2023",87.725,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Singapore","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 35-44","2023",89.292,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Singapore","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 45-54","2023",83.582,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Singapore","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 55-64","2023",69.982,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Singapore","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 65+","2023",30.556,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Singapore","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): Total","2023",66.202,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Singapore","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 15-19","2023",14.486,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Singapore","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 20-24","2023",50.718,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Singapore","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 25-29","2023",84.191,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Singapore","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 30-34","2023",90.645,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Singapore","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 35-39","2023",90.07,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Singapore","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 40-44","2023",88.553,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Singapore","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 45-49","2023",85.227,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Singapore","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 50-54","2023",81.974,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Singapore","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 55-59","2023",74.735,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Singapore","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 60-64","2023",64.902,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Singapore","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 65+","2023",30.556,,,,"Repository: ILO-STATISTICS - Micro data processing"
"El Salvador","HS - Multi-purpose Household Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Youth, adults): 15+","2023",60.109,,,,"Repository: ILO-STATISTICS - Micro data processing"
"El Salvador","HS - Multi-purpose Household Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Youth, adults): 15-64","2023",64.948,,,,"Repository: ILO-STATISTICS - Micro data processing"
"El Salvador","HS - Multi-purpose Household Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Youth, adults): 15-24","2023",42.735,,,,"Repository: ILO-STATISTICS - Micro data processing"
"El Salvador","HS - Multi-purpose Household Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Youth, adults): 25+","2023",64.767,,,,"Repository: ILO-STATISTICS - Micro data processing"
"El Salvador","HS - Multi-purpose Household Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",60.109,,,,"Repository: ILO-STATISTICS - Micro data processing"
"El Salvador","HS - Multi-purpose Household Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): 15-24","2023",42.735,,,,"Repository: ILO-STATISTICS - Micro data processing"
"El Salvador","HS - Multi-purpose Household Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): 25-54","2023",74.847,,,,"Repository: ILO-STATISTICS - Micro data processing"
"El Salvador","HS - Multi-purpose Household Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): 55-64","2023",59.705,,,,"Repository: ILO-STATISTICS - Micro data processing"
"El Salvador","HS - Multi-purpose Household Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): 65+","2023",29.702,,,,"Repository: ILO-STATISTICS - Micro data processing"
"El Salvador","HS - Multi-purpose Household Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): Total","2023",60.109,,,,"Repository: ILO-STATISTICS - Micro data processing"
"El Salvador","HS - Multi-purpose Household Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 15-24","2023",42.735,,,,"Repository: ILO-STATISTICS - Micro data processing"
"El Salvador","HS - Multi-purpose Household Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 25-34","2023",73.808,,,,"Repository: ILO-STATISTICS - Micro data processing"
"El Salvador","HS - Multi-purpose Household Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 35-44","2023",77.25,,,,"Repository: ILO-STATISTICS - Micro data processing"
"El Salvador","HS - Multi-purpose Household Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 45-54","2023",73.694,,,,"Repository: ILO-STATISTICS - Micro data processing"
"El Salvador","HS - Multi-purpose Household Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 55-64","2023",59.705,,,,"Repository: ILO-STATISTICS - Micro data processing"
"El Salvador","HS - Multi-purpose Household Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 65+","2023",29.702,,,,"Repository: ILO-STATISTICS - Micro data processing"
"El Salvador","HS - Multi-purpose Household Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): Total","2023",60.109,,,,"Repository: ILO-STATISTICS - Micro data processing"
"El Salvador","HS - Multi-purpose Household Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 15-19","2023",24.125,,,,"Repository: ILO-STATISTICS - Micro data processing"
"El Salvador","HS - Multi-purpose Household Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 20-24","2023",59.11,,,,"Repository: ILO-STATISTICS - Micro data processing"
"El Salvador","HS - Multi-purpose Household Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 25-29","2023",72.21,,,,"Repository: ILO-STATISTICS - Micro data processing"
"El Salvador","HS - Multi-purpose Household Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 30-34","2023",75.707,,,,"Repository: ILO-STATISTICS - Micro data processing"
"El Salvador","HS - Multi-purpose Household Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 35-39","2023",78.441,,,,"Repository: ILO-STATISTICS - Micro data processing"
"El Salvador","HS - Multi-purpose Household Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 40-44","2023",76.071,,,,"Repository: ILO-STATISTICS - Micro data processing"
"El Salvador","HS - Multi-purpose Household Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 45-49","2023",74.805,,,,"Repository: ILO-STATISTICS - Micro data processing"
"El Salvador","HS - Multi-purpose Household Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 50-54","2023",72.432,,,,"Repository: ILO-STATISTICS - Micro data processing"
"El Salvador","HS - Multi-purpose Household Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 55-59","2023",65.692,,,,"Repository: ILO-STATISTICS - Micro data processing"
"El Salvador","HS - Multi-purpose Household Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 60-64","2023",52.995,,,,"Repository: ILO-STATISTICS - Micro data processing"
"El Salvador","HS - Multi-purpose Household Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 65+","2023",29.702,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Youth, adults): 15+","2023",53.428,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Youth, adults): 15-64","2023",66.52,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Youth, adults): 15-24","2023",23.952,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Youth, adults): 25+","2023",57.397,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",53.428,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): 15-24","2023",23.952,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): 25-54","2023",79.121,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): 55-64","2023",61.885,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): 65+","2023",16.287,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): Total","2023",53.428,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 15-24","2023",23.952,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 25-34","2023",75.201,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 35-44","2023",82.167,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 45-54","2023",79.331,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 55-64","2023",61.885,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 65+","2023",16.287,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): Total","2023",53.428,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 15-19","2023",8.416,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 20-24","2023",39.544,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 25-29","2023",70.533,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 30-34","2023",79.486,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 35-39","2023",82.074,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 40-44","2023",82.256,,,,"Repository: ILO-STATISTICS - Micro data processing"
